Timestamp,Temperature,Humidity,CO2 Value,Air Quality
2024-03-16 05:10:56,25.6,46.2,273,High Quality
2024-03-16 05:11:11,25.6,46.0,273,High Quality
2024-03-16 05:11:26,25.6,46.1,273,High Quality
2024-03-16 05:11:41,25.6,45.9,273,High Quality
2024-03-16 05:11:56,25.6,46.0,262,High Quality
2024-03-16 05:12:11,25.6,45.8,262,High Quality
2024-03-16 05:12:26,25.6,45.8,272,High Quality
2024-03-16 05:12:41,25.6,45.8,272,High Quality
2024-03-16 05:12:56,25.6,45.8,271,High Quality
2024-03-16 05:13:11,25.6,45.7,270,High Quality
2024-03-16 05:13:26,25.6,45.8,259,High Quality
2024-03-16 05:13:41,25.6,45.8,270,High Quality
2024-03-16 05:13:56,25.6,45.8,269,High Quality
2024-03-16 05:14:11,25.6,45.7,268,High Quality
2024-03-16 05:14:26,25.6,45.6,268,High Quality
2024-03-16 05:14:41,25.6,45.7,268,High Quality
2024-03-16 05:14:56,25.6,45.6,268,High Quality
2024-03-16 05:15:11,25.6,45.6,267,High Quality
2024-03-16 05:15:26,25.6,45.5,267,High Quality
2024-03-16 05:15:41,25.6,45.4,267,High Quality
2024-03-16 05:15:56,25.6,45.7,256,High Quality
2024-03-16 05:16:11,25.6,45.7,267,High Quality
2024-03-16 05:16:26,25.6,45.6,256,High Quality
2024-03-16 05:16:41,25.6,45.6,266,High Quality
2024-03-16 05:16:56,25.6,45.5,256,High Quality
2024-03-16 05:17:11,25.6,45.5,255,High Quality
2024-03-16 05:17:26,25.6,45.5,266,High Quality
2024-03-16 05:17:41,25.6,45.5,255,High Quality
2024-03-16 05:17:56,25.6,45.5,265,High Quality
2024-03-16 05:18:11,25.6,45.4,265,High Quality
2024-03-16 05:18:26,25.6,45.5,265,High Quality
2024-03-16 05:18:41,25.6,45.5,254,High Quality
2024-03-16 05:18:56,25.6,45.5,264,High Quality
2024-03-16 05:19:11,25.6,45.5,254,High Quality
2024-03-16 05:19:26,25.6,45.6,264,High Quality
2024-03-16 05:19:41,25.6,45.7,254,High Quality
2024-03-16 05:19:56,25.6,45.6,264,High Quality
2024-03-16 05:20:11,25.6,45.6,253,High Quality
2024-03-16 05:20:26,25.6,45.7,262,High Quality
2024-03-16 05:20:41,25.6,45.7,253,High Quality
2024-03-16 05:20:56,25.6,45.7,262,High Quality
2024-03-16 05:21:11,25.6,45.6,262,High Quality
2024-03-16 05:21:26,25.6,45.5,262,High Quality
2024-03-16 05:21:41,25.6,45.6,262,High Quality
2024-03-16 05:21:56,25.6,45.6,262,High Quality
2024-03-16 05:22:11,25.6,45.5,261,High Quality
2024-03-16 05:22:26,25.6,45.6,261,High Quality
2024-03-16 05:22:41,25.6,45.5,250,High Quality
2024-03-16 05:22:56,25.6,45.5,261,High Quality
2024-03-16 05:23:11,25.6,45.5,261,High Quality
2024-03-16 05:23:26,25.6,45.5,261,High Quality
2024-03-16 05:23:41,25.6,45.5,260,High Quality
2024-03-16 05:23:56,25.6,45.5,259,High Quality
2024-03-16 05:24:11,25.6,45.5,248,High Quality
2024-03-16 05:24:26,25.6,45.5,259,High Quality
2024-03-16 05:24:41,25.6,45.5,259,High Quality
2024-03-16 05:24:56,25.6,45.5,259,High Quality
2024-03-16 05:25:11,25.6,45.5,259,High Quality
2024-03-16 05:25:26,25.6,45.5,258,High Quality
2024-03-16 05:25:41,25.6,45.5,248,High Quality
2024-03-16 05:25:56,25.6,45.5,257,High Quality
2024-03-16 05:26:11,25.6,45.6,257,High Quality
2024-03-16 05:26:26,25.6,45.5,257,High Quality
2024-03-16 05:26:41,25.6,45.5,257,High Quality
2024-03-16 05:26:56,25.6,45.5,257,High Quality
2024-03-16 05:27:11,25.6,45.5,257,High Quality
2024-03-16 05:27:26,25.6,45.4,256,High Quality
2024-03-16 05:27:41,25.6,45.5,247,High Quality
2024-03-16 05:27:56,25.6,45.6,246,High Quality
2024-03-16 05:28:11,25.6,45.5,256,High Quality
2024-03-16 05:28:26,25.6,45.5,246,High Quality
2024-03-16 05:28:41,25.6,45.5,255,High Quality
2024-03-16 05:28:56,25.6,43.0,254,High Quality
2024-03-16 05:29:11,25.5,43.7,255,High Quality
2024-03-16 05:29:26,25.5,44.6,254,High Quality
2024-03-16 05:29:41,25.4,42.9,253,High Quality
2024-03-16 05:29:56,25.4,42.7,238,High Quality
2024-03-16 05:30:11,25.3,40.9,247,High Quality
2024-03-16 05:30:26,25.1,41.2,247,High Quality
2024-03-16 05:30:41,25.0,41.9,246,High Quality
2024-03-16 05:30:56,25.0,41.9,243,High Quality
2024-03-16 05:31:11,24.8,40.0,229,High Quality
2024-03-16 05:31:26,24.6,39.8,228,High Quality
2024-03-16 05:31:41,24.4,39.7,225,High Quality
2024-03-16 05:31:56,24.2,40.7,236,High Quality
2024-03-16 05:32:11,24.0,41.8,236,High Quality
2024-03-16 05:32:26,24.0,41.9,225,High Quality
2024-03-16 05:32:41,23.9,41.2,234,High Quality
2024-03-16 05:32:56,23.8,40.8,223,High Quality
2024-03-16 05:33:11,23.7,41.4,234,High Quality
2024-03-16 05:33:26,23.6,41.9,223,High Quality
2024-03-16 05:33:41,23.6,41.1,232,High Quality
2024-03-16 05:33:56,23.6,41.5,221,High Quality
2024-03-16 05:34:11,23.6,41.9,230,High Quality
2024-03-16 05:34:26,23.6,41.8,221,High Quality
2024-03-16 05:34:41,23.6,42.0,220,High Quality
2024-03-16 05:34:56,23.5,40.7,228,High Quality
2024-03-16 05:35:11,23.4,40.9,226,High Quality
2024-03-16 05:35:26,23.4,41.6,225,High Quality
2024-03-16 05:35:41,23.3,40.7,224,High Quality
2024-03-16 05:35:56,23.2,41.0,223,High Quality
2024-03-16 05:36:11,23.1,41.5,213,High Quality
2024-03-16 05:36:26,23.1,41.6,222,High Quality
2024-03-16 05:36:41,23.2,41.7,221,High Quality
2024-03-16 05:36:56,23.2,41.7,220,High Quality
2024-03-16 05:37:11,23.2,41.1,220,High Quality
2024-03-16 05:37:26,23.2,41.5,220,High Quality
2024-03-16 05:37:41,23.2,41.1,218,High Quality
2024-03-16 05:37:56,23.2,41.5,218,High Quality
2024-03-16 05:38:11,23.2,41.7,217,High Quality
2024-03-16 05:38:26,23.3,41.3,207,High Quality
2024-03-16 05:38:41,23.3,41.3,216,High Quality
2024-03-16 05:38:56,23.3,41.1,216,High Quality
2024-03-16 05:39:11,23.2,40.8,205,High Quality
2024-03-16 05:39:26,23.2,41.1,214,High Quality
2024-03-16 05:39:41,23.2,40.8,213,High Quality
2024-03-16 05:39:56,23.1,41.1,213,High Quality
2024-03-16 05:40:11,23.1,41.0,213,High Quality
2024-03-16 05:40:26,23.1,41.3,212,High Quality
2024-03-16 05:40:41,23.1,41.5,211,High Quality
2024-03-16 05:40:56,23.2,41.3,211,High Quality
2024-03-16 05:41:11,23.2,41.2,211,High Quality
2024-03-16 05:41:26,23.2,41.0,211,High Quality
2024-03-16 05:41:41,23.2,41.1,211,High Quality
2024-03-16 05:41:57,23.2,40.7,211,High Quality
2024-03-16 05:42:11,23.2,40.9,211,High Quality
2024-03-16 05:42:26,23.2,41.2,212,High Quality
2024-03-16 05:42:41,23.1,41.3,213,High Quality
2024-03-16 05:42:56,23.1,41.4,213,High Quality
2024-03-16 05:43:11,23.1,41.0,213,High Quality
2024-03-16 05:43:26,23.1,41.0,205,High Quality
2024-03-16 05:43:41,23.1,41.1,214,High Quality
2024-03-16 05:43:56,23.1,41.5,205,High Quality
2024-03-16 05:44:11,23.1,41.1,214,High Quality
2024-03-16 05:44:26,23.1,40.9,214,High Quality
2024-03-16 05:44:41,23.1,41.2,204,High Quality
2024-03-16 05:44:56,23.1,40.9,213,High Quality
2024-03-16 05:45:11,23.1,40.8,211,High Quality
2024-03-16 05:45:26,23.0,40.6,210,High Quality
2024-03-16 05:45:41,22.9,40.8,200,High Quality
2024-03-16 05:45:56,22.8,41.5,201,High Quality
2024-03-16 05:46:11,22.8,41.7,201,High Quality
2024-03-16 05:46:26,22.8,41.8,213,High Quality
2024-03-16 05:46:41,22.9,41.8,204,High Quality
2024-03-16 05:46:56,22.9,41.6,214,High Quality
2024-03-16 05:47:11,22.9,42.0,205,High Quality
2024-03-16 05:47:26,23.0,41.9,214,High Quality
2024-03-16 05:47:44,23.0,42.2,205,High Quality
2024-03-16 05:47:56,23.0,42.0,206,High Quality
2024-03-16 05:48:11,23.0,41.9,216,High Quality
2024-03-16 05:48:26,23.0,41.8,216,High Quality
2024-03-16 05:48:41,23.1,41.7,216,High Quality
2024-03-16 05:48:56,23.1,41.7,216,High Quality
2024-03-16 05:49:11,23.1,41.7,216,High Quality
2024-03-16 05:49:26,23.1,41.8,207,High Quality
2024-03-16 05:49:41,23.1,41.9,216,High Quality
2024-03-16 05:49:56,23.2,41.7,217,High Quality
2024-03-16 05:50:11,23.2,41.7,207,High Quality
2024-03-16 05:50:26,23.2,41.8,207,High Quality
2024-03-16 05:50:41,23.1,41.8,216,High Quality
2024-03-16 05:50:56,23.1,41.7,217,High Quality
2024-03-16 05:51:11,23.1,41.9,217,High Quality
2024-03-16 05:51:26,23.1,42.0,217,High Quality
2024-03-16 05:51:41,23.1,41.8,217,High Quality
2024-03-16 05:51:56,23.2,42.0,208,High Quality
2024-03-16 05:52:11,23.1,41.8,217,High Quality
2024-03-16 05:52:26,23.1,41.6,217,High Quality
2024-03-16 05:52:41,23.1,42.4,208,High Quality
2024-03-16 05:52:56,23.1,42.3,208,High Quality
2024-03-16 05:53:11,23.1,42.1,218,High Quality
2024-03-16 05:53:26,23.1,42.8,219,High Quality
2024-03-16 05:53:41,23.1,42.7,218,High Quality
2024-03-16 05:53:56,23.1,42.2,210,High Quality
2024-03-16 05:54:11,23.2,42.7,220,High Quality
2024-03-16 05:54:26,23.2,42.5,210,High Quality
2024-03-16 05:54:41,23.2,42.2,210,High Quality
2024-03-16 05:54:56,23.3,42.0,209,High Quality
2024-03-16 05:55:11,23.2,42.0,220,High Quality
2024-03-16 05:55:26,23.2,42.3,209,High Quality
2024-03-16 05:55:41,23.2,42.4,210,High Quality
2024-03-16 05:55:59,23.2,42.8,210,High Quality
2024-03-16 05:56:11,23.2,42.7,210,High Quality
2024-03-16 05:56:26,23.2,42.5,220,High Quality
2024-03-16 05:56:41,23.2,42.2,220,High Quality
2024-03-16 05:56:56,23.2,43.0,221,High Quality
2024-03-16 05:57:11,23.2,42.9,221,High Quality
2024-03-16 05:57:26,23.2,43.0,221,High Quality
2024-03-16 05:57:41,23.2,42.7,221,High Quality
2024-03-16 05:57:56,23.2,42.9,221,High Quality
2024-03-16 05:58:11,23.3,42.9,223,High Quality
2024-03-16 05:58:26,23.3,43.1,211,High Quality
2024-03-16 05:58:41,23.3,42.8,221,High Quality
2024-03-16 05:58:56,23.3,43.0,223,High Quality
2024-03-16 05:59:11,23.3,43.4,223,High Quality
2024-03-16 05:59:26,23.3,42.8,211,High Quality
2024-03-16 05:59:41,23.3,42.5,221,High Quality
2024-03-16 05:59:56,23.3,42.7,211,High Quality
2024-03-16 06:00:11,23.3,43.2,223,High Quality
2024-03-16 06:00:26,23.2,42.8,213,High Quality
2024-03-16 06:00:41,23.3,42.7,222,High Quality
2024-03-16 06:00:56,23.2,42.8,211,High Quality
2024-03-16 06:01:11,23.2,42.7,221,High Quality
2024-03-16 06:01:26,23.1,42.7,210,High Quality
2024-03-16 06:01:41,23.1,43.0,210,High Quality
2024-03-16 06:01:56,23.0,43.0,211,High Quality
2024-03-16 06:02:11,23.0,43.4,212,High Quality
2024-03-16 06:02:26,23.0,44.1,223,High Quality
2024-03-16 06:02:41,23.0,44.2,213,High Quality
2024-03-16 06:02:56,23.1,43.7,224,High Quality
2024-03-16 06:03:11,23.1,44.2,214,High Quality
2024-03-16 06:03:26,23.1,43.4,214,High Quality
2024-03-16 06:03:41,23.1,44.1,214,High Quality
2024-03-16 06:03:56,23.2,43.6,224,High Quality
2024-03-16 06:04:11,23.2,43.6,225,High Quality
2024-03-16 06:04:26,23.2,43.6,224,High Quality
2024-03-16 06:04:41,23.2,43.3,214,High Quality
2024-03-16 06:04:56,23.2,43.7,224,High Quality
2024-03-16 06:05:11,23.2,43.8,214,High Quality
2024-03-16 06:05:26,23.2,44.3,225,High Quality
2024-03-16 06:05:41,23.2,43.9,216,High Quality
2024-03-16 06:05:56,23.2,43.6,224,High Quality
2024-03-16 06:06:11,23.2,42.9,214,High Quality
2024-03-16 06:06:26,23.1,42.9,223,High Quality
2024-03-16 06:06:41,23.1,43.5,213,High Quality
2024-03-16 06:06:56,23.1,42.7,223,High Quality
2024-03-16 06:07:11,23.0,43.4,212,High Quality
2024-03-16 06:07:26,22.9,43.7,213,High Quality
2024-03-16 06:07:41,22.9,44.2,213,High Quality
2024-03-16 06:07:56,22.9,44.1,223,High Quality
2024-03-16 06:08:11,22.8,44.1,223,High Quality
2024-03-16 06:08:26,22.8,43.7,223,High Quality
2024-03-16 06:08:41,22.8,44.5,223,High Quality
2024-03-16 06:08:56,22.8,45.3,224,High Quality
2024-03-16 06:09:11,22.8,44.4,223,High Quality
2024-03-16 06:09:26,22.8,44.1,223,High Quality
2024-03-16 06:09:41,22.7,43.8,223,High Quality
2024-03-16 06:09:56,22.7,44.7,223,High Quality
2024-03-16 06:10:11,22.7,45.3,224,High Quality
2024-03-16 06:10:26,22.7,45.8,224,High Quality
2024-03-16 06:10:41,22.7,45.1,214,High Quality
2024-03-16 06:10:56,22.7,44.4,224,High Quality
2024-03-16 06:11:11,22.7,44.2,224,High Quality
2024-03-16 06:11:26,22.7,44.9,224,High Quality
2024-03-16 06:11:41,22.7,44.8,223,High Quality
2024-03-16 06:11:56,22.7,43.5,223,High Quality
2024-03-16 06:12:11,22.6,44.3,223,High Quality
2024-03-16 06:12:26,22.6,44.1,221,High Quality
2024-03-16 06:12:41,22.5,44.1,211,High Quality
2024-03-16 06:12:56,22.5,44.5,223,High Quality
2024-03-16 06:13:11,22.5,45.5,213,High Quality
2024-03-16 06:13:26,22.5,45.0,223,High Quality
2024-03-16 06:13:41,22.4,45.6,213,High Quality
2024-03-16 06:13:56,22.4,46.2,223,High Quality
2024-03-16 06:14:11,22.5,45.7,213,High Quality
2024-03-16 06:14:26,22.4,45.3,223,High Quality
2024-03-16 06:14:41,22.4,44.3,213,High Quality
2024-03-16 06:14:56,22.3,45.3,223,High Quality
2024-03-16 06:15:11,22.4,45.4,223,High Quality
2024-03-16 06:15:26,22.3,44.9,223,High Quality
2024-03-16 06:15:41,22.3,45.5,213,High Quality
2024-03-16 06:15:56,22.3,44.9,223,High Quality
2024-03-16 06:16:11,22.3,45.7,224,High Quality
2024-03-16 06:16:26,22.3,45.8,223,High Quality
2024-03-16 06:16:41,22.3,44.8,223,High Quality
2024-03-16 06:16:56,22.3,45.1,223,High Quality
2024-03-16 06:17:11,22.3,45.5,223,High Quality
2024-03-16 06:17:26,22.3,44.9,223,High Quality
2024-03-16 06:17:41,22.2,45.8,223,High Quality
2024-03-16 06:17:56,22.3,45.5,213,High Quality
2024-03-16 06:18:11,22.2,45.8,213,High Quality
2024-03-16 06:18:26,22.2,45.7,223,High Quality
2024-03-16 06:18:41,22.2,45.6,223,High Quality
2024-03-16 06:18:56,22.2,45.7,223,High Quality
2024-03-16 06:19:11,22.2,45.7,214,High Quality
2024-03-16 06:19:26,22.2,46.3,224,High Quality
2024-03-16 06:19:41,22.2,46.5,224,High Quality
2024-03-16 06:19:57,22.2,46.1,224,High Quality
2024-03-16 06:20:11,22.2,45.7,214,High Quality
2024-03-16 06:20:26,22.2,45.6,224,High Quality
2024-03-16 06:20:41,22.2,45.7,214,High Quality
2024-03-16 06:20:56,22.2,45.7,214,High Quality
2024-03-16 06:21:11,22.2,46.1,225,High Quality
2024-03-16 06:21:26,22.2,46.1,225,High Quality
2024-03-16 06:21:41,22.2,46.2,225,High Quality
2024-03-16 06:21:56,22.2,46.2,225,High Quality
2024-03-16 06:22:11,22.3,46.2,226,High Quality
2024-03-16 06:22:26,22.3,45.5,225,High Quality
2024-03-16 06:22:41,22.3,44.5,225,High Quality
2024-03-16 06:22:56,22.3,44.9,216,High Quality
2024-03-16 06:23:11,22.2,44.9,225,High Quality
2024-03-16 06:23:26,22.2,45.5,224,High Quality
2024-03-16 06:23:41,22.2,45.8,225,High Quality
2024-03-16 06:23:56,22.2,45.7,225,High Quality
2024-03-16 06:24:11,22.2,45.7,214,High Quality
2024-03-16 06:24:26,22.1,45.7,225,High Quality
2024-03-16 06:24:41,22.1,45.1,224,High Quality
2024-03-16 06:24:56,22.1,45.8,214,High Quality
2024-03-16 06:25:11,22.1,46.3,216,High Quality
2024-03-16 06:25:26,22.1,46.4,225,High Quality
2024-03-16 06:25:41,22.1,46.1,216,High Quality
2024-03-16 06:25:56,22.1,46.5,216,High Quality
2024-03-16 06:26:11,22.1,46.2,225,High Quality
2024-03-16 06:26:26,22.1,46.5,216,High Quality
2024-03-16 06:26:41,22.1,45.7,216,High Quality
2024-03-16 06:26:56,22.0,46.1,216,High Quality
2024-03-16 06:27:11,22.1,46.4,225,High Quality
2024-03-16 06:27:26,22.1,46.2,216,High Quality
2024-03-16 06:27:41,22.1,46.9,226,High Quality
2024-03-16 06:27:56,22.1,47.5,216,High Quality
2024-03-16 06:28:11,22.1,46.7,226,High Quality
2024-03-16 06:28:26,22.1,45.2,216,High Quality
2024-03-16 06:28:41,22.1,44.4,225,High Quality
2024-03-16 06:28:56,22.0,45.4,225,High Quality
2024-03-16 06:29:11,22.1,46.0,225,High Quality
2024-03-16 06:29:26,22.1,46.2,225,High Quality
2024-03-16 06:29:41,22.1,46.1,216,High Quality
2024-03-16 06:29:56,22.1,45.8,225,High Quality
2024-03-16 06:30:11,22.1,45.9,225,High Quality
2024-03-16 06:30:26,22.1,44.9,225,High Quality
2024-03-16 06:30:41,22.1,46.6,225,High Quality
2024-03-16 06:30:56,22.1,46.6,225,High Quality
2024-03-16 06:31:11,22.1,46.5,225,High Quality
2024-03-16 06:31:26,22.1,46.7,225,High Quality
2024-03-16 06:31:41,22.1,46.5,216,High Quality
2024-03-16 06:31:56,22.1,45.4,225,High Quality
2024-03-16 06:32:11,22.1,45.7,225,High Quality
2024-03-16 06:32:26,22.1,45.8,225,High Quality
2024-03-16 06:32:41,22.1,46.4,225,High Quality
2024-03-16 06:32:56,22.1,46.6,216,High Quality
2024-03-16 06:33:11,22.1,46.6,226,High Quality
2024-03-16 06:33:26,22.1,46.8,226,High Quality
2024-03-16 06:33:41,22.1,46.3,226,High Quality
2024-03-16 06:33:56,22.1,46.2,226,High Quality
2024-03-16 06:34:11,22.1,46.8,226,High Quality
2024-03-16 06:34:26,22.1,46.2,226,High Quality
2024-03-16 06:34:41,22.2,46.7,217,High Quality
2024-03-16 06:34:56,22.2,46.2,226,High Quality
2024-03-16 06:35:11,22.2,46.3,226,High Quality
2024-03-16 06:35:26,22.1,45.8,225,High Quality
2024-03-16 06:35:41,22.1,45.4,225,High Quality
2024-03-16 06:35:56,22.0,46.1,216,High Quality
2024-03-16 06:36:11,22.0,45.7,225,High Quality
2024-03-16 06:36:26,22.0,45.9,216,High Quality
2024-03-16 06:36:41,22.0,47.2,226,High Quality
2024-03-16 06:36:57,21.9,47.6,226,High Quality
2024-03-16 06:37:11,21.9,47.1,217,High Quality
2024-03-16 06:37:26,21.9,47.2,228,High Quality
2024-03-16 06:37:41,22.0,46.6,217,High Quality
2024-03-16 06:37:56,22.0,46.0,217,High Quality
2024-03-16 06:38:11,22.0,46.2,226,High Quality
2024-03-16 06:38:26,22.0,46.4,226,High Quality
2024-03-16 06:38:41,22.0,46.4,226,High Quality
2024-03-16 06:38:56,22.0,46.2,226,High Quality
2024-03-16 06:39:11,21.9,46.7,217,High Quality
2024-03-16 06:39:26,22.0,46.7,226,High Quality
2024-03-16 06:39:41,22.0,46.8,217,High Quality
2024-03-16 06:39:56,22.0,46.6,226,High Quality
2024-03-16 06:40:12,22.0,46.8,217,High Quality
2024-03-16 06:40:26,22.0,46.5,228,High Quality
2024-03-16 06:40:41,22.0,46.9,217,High Quality
2024-03-16 06:40:56,22.0,46.5,218,High Quality
2024-03-16 06:41:11,22.1,46.7,217,High Quality
2024-03-16 06:41:26,22.1,46.6,228,High Quality
2024-03-16 06:41:41,22.1,48.2,218,High Quality
2024-03-16 06:41:56,22.1,47.1,229,High Quality
2024-03-16 06:42:11,22.1,46.6,229,High Quality
2024-03-16 06:42:26,22.1,47.2,218,High Quality
2024-03-16 06:42:41,22.2,46.8,228,High Quality
2024-03-16 06:42:56,22.1,46.4,228,High Quality
2024-03-16 06:43:11,22.1,46.9,228,High Quality
2024-03-16 06:43:26,22.1,47.2,228,High Quality
2024-03-16 06:43:41,22.0,47.6,228,High Quality
2024-03-16 06:43:56,22.1,46.3,228,High Quality
2024-03-16 06:44:11,22.0,46.4,228,High Quality
2024-03-16 06:44:26,22.0,46.8,228,High Quality
2024-03-16 06:44:41,22.0,46.7,228,High Quality
2024-03-16 06:44:56,22.0,47.1,228,High Quality
2024-03-16 06:45:11,22.0,46.7,228,High Quality
2024-03-16 06:45:26,22.0,46.6,228,High Quality
2024-03-16 06:45:41,22.0,47.2,228,High Quality
2024-03-16 06:45:56,22.0,46.2,217,High Quality
2024-03-16 06:46:11,22.0,46.2,217,High Quality
2024-03-16 06:46:26,22.0,46.3,228,High Quality
2024-03-16 06:46:42,22.0,46.8,228,High Quality
2024-03-16 06:46:56,22.0,47.0,228,High Quality
2024-03-16 06:47:11,22.0,47.0,228,High Quality
2024-03-16 06:47:26,22.0,46.7,228,High Quality
2024-03-16 06:47:41,22.0,46.3,228,High Quality
2024-03-16 06:47:56,22.0,46.9,218,High Quality
2024-03-16 06:48:11,22.0,47.2,228,High Quality
2024-03-16 06:48:26,22.0,47.1,228,High Quality
2024-03-16 06:48:41,22.0,46.9,218,High Quality
2024-03-16 06:48:56,22.0,46.5,218,High Quality
2024-03-16 06:49:11,22.1,46.1,218,High Quality
2024-03-16 06:49:27,22.1,46.6,228,High Quality
2024-03-16 06:49:42,22.1,46.5,228,High Quality
2024-03-16 06:49:56,22.1,48.1,219,High Quality
2024-03-16 06:50:12,22.1,46.9,229,High Quality
2024-03-16 06:50:27,22.1,46.1,228,High Quality
2024-03-16 06:50:42,22.1,46.1,228,High Quality
2024-03-16 06:50:57,22.0,45.3,228,High Quality
2024-03-16 06:51:12,22.0,45.4,228,High Quality
2024-03-16 06:51:27,22.0,46.0,228,High Quality
2024-03-16 06:51:42,21.9,46.2,228,High Quality
2024-03-16 06:51:57,22.0,46.2,228,High Quality
2024-03-16 06:52:12,21.9,46.5,228,High Quality
2024-03-16 06:52:27,22.0,46.7,218,High Quality
2024-03-16 06:52:42,22.0,46.9,228,High Quality
2024-03-16 06:52:57,22.0,46.4,218,High Quality
2024-03-16 06:53:12,22.1,46.7,228,High Quality
2024-03-16 06:53:27,22.0,46.9,218,High Quality
2024-03-16 06:53:42,22.1,47.9,229,High Quality
2024-03-16 06:53:57,22.1,46.8,219,High Quality
2024-03-16 06:54:12,22.1,46.8,229,High Quality
2024-03-16 06:54:27,22.1,46.9,219,High Quality
2024-03-16 06:54:42,22.1,47.0,229,High Quality
2024-03-16 06:54:57,22.1,46.2,218,High Quality
2024-03-16 06:55:12,22.1,46.4,229,High Quality
2024-03-16 06:55:27,22.2,46.3,229,High Quality
2024-03-16 06:55:42,22.2,46.3,229,High Quality
2024-03-16 06:55:57,22.2,46.2,229,High Quality
2024-03-16 06:56:12,22.3,46.0,219,High Quality
2024-03-16 06:56:27,22.2,46.4,229,High Quality
2024-03-16 06:56:42,22.3,45.9,220,High Quality
2024-03-16 06:56:57,22.3,47.3,229,High Quality
2024-03-16 06:57:12,22.3,45.9,228,High Quality
2024-03-16 06:57:27,22.3,45.6,228,High Quality
2024-03-16 06:57:42,22.2,44.2,218,High Quality
2024-03-16 06:57:57,22.1,47.0,228,High Quality
2024-03-16 06:58:12,22.1,46.6,228,High Quality
2024-03-16 06:58:27,22.0,46.0,228,High Quality
2024-03-16 06:58:42,22.0,46.3,219,High Quality
2024-03-16 06:58:57,22.0,46.8,229,High Quality
2024-03-16 06:59:12,22.0,46.4,220,High Quality
2024-03-16 06:59:27,22.1,46.5,229,High Quality
2024-03-16 06:59:42,22.1,47.0,229,High Quality
2024-03-16 06:59:57,22.1,47.0,229,High Quality
2024-03-16 07:00:12,22.1,46.6,220,High Quality
2024-03-16 07:00:27,22.1,45.7,220,High Quality
2024-03-16 07:00:42,22.1,46.8,230,High Quality
2024-03-16 07:00:57,22.1,46.5,230,High Quality
2024-03-16 07:01:12,22.1,45.7,230,High Quality
2024-03-16 07:01:27,22.0,46.2,230,High Quality
2024-03-16 07:01:42,22.0,46.3,230,High Quality
2024-03-16 07:01:57,22.0,46.2,230,High Quality
2024-03-16 07:02:12,22.0,46.5,231,High Quality
2024-03-16 07:02:27,22.0,46.7,231,High Quality
2024-03-16 07:02:42,22.0,46.7,233,High Quality
2024-03-16 07:02:57,22.0,47.0,232,High Quality
2024-03-16 07:03:12,22.0,46.4,231,High Quality
2024-03-16 07:03:27,22.0,46.4,230,High Quality
2024-03-16 07:03:42,21.9,46.3,230,High Quality
2024-03-16 07:03:57,21.9,45.5,230,High Quality
2024-03-16 07:04:12,21.9,46.0,230,High Quality
2024-03-16 07:04:27,21.8,46.5,230,High Quality
2024-03-16 07:04:42,21.8,47.1,230,High Quality
2024-03-16 07:04:57,21.8,46.9,231,High Quality
2024-03-16 07:05:12,21.9,46.7,232,High Quality
2024-03-16 07:05:27,21.9,47.8,233,High Quality
2024-03-16 07:05:42,21.9,48.0,233,High Quality
2024-03-16 07:05:57,21.9,47.0,233,High Quality
2024-03-16 07:06:12,21.9,46.8,223,High Quality
2024-03-16 07:06:27,22.0,46.5,233,High Quality
2024-03-16 07:06:42,22.0,46.6,223,High Quality
2024-03-16 07:06:57,22.0,47.2,233,High Quality
2024-03-16 07:07:12,22.0,46.5,223,High Quality
2024-03-16 07:07:27,22.0,46.7,233,High Quality
2024-03-16 07:07:42,22.0,46.2,221,High Quality
2024-03-16 07:07:57,22.0,45.7,221,High Quality
2024-03-16 07:08:12,22.0,46.7,222,High Quality
2024-03-16 07:08:27,22.0,46.6,223,High Quality
2024-03-16 07:08:42,22.1,46.7,223,High Quality
2024-03-16 07:08:57,22.1,46.8,233,High Quality
2024-03-16 07:09:12,22.1,46.2,233,High Quality
2024-03-16 07:09:27,22.1,46.5,222,High Quality
2024-03-16 07:09:42,22.1,45.3,230,High Quality
2024-03-16 07:09:57,22.0,45.7,230,High Quality
2024-03-16 07:10:12,22.0,45.9,221,High Quality
2024-03-16 07:10:27,22.0,46.1,230,High Quality
2024-03-16 07:10:42,22.0,46.9,231,High Quality
2024-03-16 07:10:57,22.0,46.7,221,High Quality
2024-03-16 07:11:12,22.0,45.3,230,High Quality
2024-03-16 07:11:33,22.0,45.2,230,High Quality
2024-03-16 07:11:42,22.0,46.0,230,High Quality
2024-03-16 07:11:57,22.0,46.3,230,High Quality
2024-03-16 07:12:12,21.9,46.7,229,High Quality
2024-03-16 07:12:27,21.9,45.2,229,High Quality
2024-03-16 07:12:42,21.9,46.1,230,High Quality
2024-03-16 07:12:57,21.9,46.4,230,High Quality
2024-03-16 07:13:12,21.9,47.1,230,High Quality
2024-03-16 07:13:27,22.0,47.2,230,High Quality
2024-03-16 07:13:42,22.0,46.8,221,High Quality
2024-03-16 07:13:57,22.0,47.0,230,High Quality
2024-03-16 07:14:12,22.0,46.2,230,High Quality
2024-03-16 07:14:27,22.0,46.0,230,High Quality
2024-03-16 07:14:42,22.0,46.6,230,High Quality
2024-03-16 07:14:57,22.0,46.3,230,High Quality
2024-03-16 07:15:12,22.0,45.9,230,High Quality
