2024-02-27 11:34:48, Temperature: 25.0, Humidity: 38.1
2024-02-27 20:57:43, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:57:45, Temperature: 23.3, Humidity: 40.6
2024-02-27 20:57:47, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:57:50, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:57:52, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:57:53, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:57:56, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:57:57, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:00, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:58:01, Temperature: 23.3, Humidity: 40.7
2024-02-27 20:58:04, Temperature: 23.3, Humidity: 40.7
2024-02-27 20:58:05, Temperature: 23.3, Humidity: 40.6
2024-02-27 20:58:08, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:09, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:12, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:14, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:16, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:18, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:20, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:22, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:24, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:26, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:28, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:30, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:31, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:33, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:35, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:38, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:39, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:42, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:44, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:45, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:48, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:50, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:52, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:54, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:56, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:58:57, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:59:00, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:02, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:59:04, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:59:06, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:59:08, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:10, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:59:12, Temperature: 23.4, Humidity: 40.6
2024-02-27 20:59:14, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:16, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:18, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:20, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:22, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:24, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:26, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:28, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:30, Temperature: 23.4, Humidity: 40.8
2024-02-27 20:59:32, Temperature: 23.4, Humidity: 40.8
2024-02-27 20:59:34, Temperature: 23.4, Humidity: 40.8
2024-02-27 20:59:36, Temperature: 23.4, Humidity: 40.8
2024-02-27 20:59:38, Temperature: 23.4, Humidity: 40.8
2024-02-27 20:59:40, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:42, Temperature: 23.4, Humidity: 40.8
2024-02-27 20:59:44, Temperature: 23.4, Humidity: 40.7
2024-02-27 20:59:46, Temperature: 23.5, Humidity: 40.7
2024-02-27 20:59:48, Temperature: 23.5, Humidity: 40.7
2024-02-27 20:59:50, Temperature: 23.5, Humidity: 40.7
2024-02-27 20:59:52, Temperature: 23.5, Humidity: 40.7
2024-02-27 20:59:54, Temperature: 23.5, Humidity: 40.7
2024-02-27 20:59:56, Temperature: 23.5, Humidity: 40.7
2024-02-27 20:59:58, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:00, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:02, Temperature: 23.4, Humidity: 40.8
2024-02-27 21:00:04, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:06, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:08, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:10, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:12, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:14, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:16, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:18, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:20, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:22, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:24, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:26, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:28, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:30, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:32, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:34, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:36, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:38, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:40, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:42, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:44, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:46, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:48, Temperature: 23.5, Humidity: 40.7
2024-02-27 21:00:50, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:52, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:54, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:56, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:00:58, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:01:00, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:01:02, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:01:04, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:01:06, Temperature: 23.6, Humidity: 40.8
2024-02-27 21:01:08, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:01:10, Temperature: 23.6, Humidity: 40.8
2024-02-27 21:01:12, Temperature: 23.6, Humidity: 40.8
2024-02-27 21:01:14, Temperature: 23.5, Humidity: 40.8
2024-02-27 21:01:16, Temperature: 23.6, Humidity: 40.8
2024-02-27 21:01:18, Temperature: 23.6, Humidity: 40.8
2024-02-27 21:01:20, Temperature: 23.6, Humidity: 40.8
2024-02-27 21:01:22, Temperature: 23.6, Humidity: 40.9
2024-02-27 21:01:24, Temperature: 23.6, Humidity: 40.9
2024-02-27 21:01:26, Temperature: 23.6, Humidity: 41.1
2024-02-27 21:01:28, Temperature: 23.6, Humidity: 41.1
2024-02-27 21:01:30, Temperature: 23.6, Humidity: 41.1
2024-02-27 21:01:32, Temperature: 23.6, Humidity: 41.2
2024-02-27 21:01:34, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:01:36, Temperature: 23.6, Humidity: 41.5
2024-02-27 21:01:38, Temperature: 23.6, Humidity: 41.5
2024-02-27 21:01:40, Temperature: 23.6, Humidity: 41.4
2024-02-27 21:01:42, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:01:44, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:01:46, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:01:48, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:01:50, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:01:52, Temperature: 23.6, Humidity: 41.2
2024-02-27 21:01:54, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:01:56, Temperature: 23.6, Humidity: 41.2
2024-02-27 21:01:58, Temperature: 23.6, Humidity: 41.2
2024-02-27 21:02:00, Temperature: 23.6, Humidity: 41.2
2024-02-27 21:02:02, Temperature: 23.6, Humidity: 41.2
2024-02-27 21:02:04, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:02:06, Temperature: 23.6, Humidity: 41.6
2024-02-27 21:02:08, Temperature: 23.6, Humidity: 41.7
2024-02-27 21:02:10, Temperature: 23.6, Humidity: 41.7
2024-02-27 21:02:12, Temperature: 23.6, Humidity: 41.6
2024-02-27 21:02:14, Temperature: 23.6, Humidity: 41.5
2024-02-27 21:02:16, Temperature: 23.6, Humidity: 41.4
2024-02-27 21:02:18, Temperature: 23.6, Humidity: 41.4
2024-02-27 21:02:20, Temperature: 23.6, Humidity: 41.4
2024-02-27 21:02:22, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:02:24, Temperature: 23.7, Humidity: 41.3
2024-02-27 21:02:26, Temperature: 23.6, Humidity: 41.3
2024-02-27 21:02:28, Temperature: 23.6, Humidity: 41.4
2024-02-27 21:02:30, Temperature: 23.6, Humidity: 41.4
2024-02-27 21:02:32, Temperature: 23.7, Humidity: 41.4
2024-02-27 21:02:34, Temperature: 23.7, Humidity: 41.4
2024-02-27 21:02:36, Temperature: 23.7, Humidity: 41.5
2024-02-27 21:02:38, Temperature: 23.7, Humidity: 41.6
2024-02-27 21:02:40, Temperature: 23.7, Humidity: 41.6
2024-02-27 21:02:42, Temperature: 23.8, Humidity: 41.6
2024-02-27 21:02:44, Temperature: 23.7, Humidity: 41.5
2024-02-27 21:02:46, Temperature: 23.8, Humidity: 41.5
2024-02-27 21:02:48, Temperature: 23.8, Humidity: 41.4
2024-02-27 21:02:50, Temperature: 23.8, Humidity: 41.4
2024-02-27 21:02:52, Temperature: 23.8, Humidity: 41.4
2024-02-27 21:02:54, Temperature: 23.8, Humidity: 41.4
2024-02-27 21:02:56, Temperature: 23.8, Humidity: 41.4
2024-02-27 21:03:00, Temperature: 23.8, Humidity: 41.4
2024-02-27 21:03:00, Temperature: 23.8, Humidity: 41.4
2024-02-27 21:03:02, Temperature: 23.8, Humidity: 41.5
2024-02-27 21:03:04, Temperature: 23.8, Humidity: 41.5
2024-02-27 21:03:06, Temperature: 23.8, Humidity: 41.5
2024-02-27 21:03:08, Temperature: 23.8, Humidity: 41.5
2024-02-27 21:03:10, Temperature: 23.8, Humidity: 41.5
2024-02-27 21:03:12, Temperature: 23.8, Humidity: 41.5
2024-02-27 21:03:14, Temperature: 23.8, Humidity: 41.5
2024-02-27 21:03:16, Temperature: 23.8, Humidity: 41.6
2024-02-27 21:03:18, Temperature: 23.9, Humidity: 41.6
2024-02-27 21:03:20, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:22, Temperature: 23.9, Humidity: 41.6
2024-02-27 21:03:24, Temperature: 23.9, Humidity: 41.6
2024-02-27 21:03:26, Temperature: 23.9, Humidity: 41.6
2024-02-27 21:03:29, Temperature: 23.8, Humidity: 41.6
2024-02-27 21:03:30, Temperature: 23.9, Humidity: 41.6
2024-02-27 21:03:32, Temperature: 23.9, Humidity: 41.6
2024-02-27 21:03:34, Temperature: 23.9, Humidity: 41.6
2024-02-27 21:03:36, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:38, Temperature: 23.9, Humidity: 41.6
2024-02-27 21:03:40, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:42, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:44, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:46, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:48, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:50, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:52, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:54, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:03:56, Temperature: 24.0, Humidity: 41.5
2024-02-27 21:03:58, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:04:00, Temperature: 23.9, Humidity: 41.5
2024-02-27 21:04:02, Temperature: 24.0, Humidity: 41.5
2024-02-27 21:04:04, Temperature: 24.0, Humidity: 41.4
2024-02-27 21:04:06, Temperature: 24.0, Humidity: 41.6
2024-02-27 21:04:09, Temperature: 24.0, Humidity: 41.6
2024-02-27 21:04:10, Temperature: 24.0, Humidity: 41.6
2024-02-27 21:04:13, Temperature: 24.0, Humidity: 41.6
2024-02-27 21:04:14, Temperature: 24.0, Humidity: 41.5
2024-02-27 21:04:16, Temperature: 24.0, Humidity: 41.6
2024-02-27 21:04:18, Temperature: 24.0, Humidity: 41.8
2024-02-27 21:04:20, Temperature: 24.0, Humidity: 42.2
2024-02-27 21:04:22, Temperature: 24.0, Humidity: 42.5
2024-02-27 21:04:24, Temperature: 24.0, Humidity: 42.6
2024-02-27 21:04:26, Temperature: 24.0, Humidity: 42.5
2024-02-27 21:04:28, Temperature: 24.0, Humidity: 42.3
2024-02-27 21:04:30, Temperature: 24.0, Humidity: 42.2
2024-02-27 21:04:32, Temperature: 24.0, Humidity: 42.1
2024-02-27 21:04:34, Temperature: 24.0, Humidity: 42.0
2024-02-27 21:04:36, Temperature: 24.0, Humidity: 41.9
2024-02-27 21:04:39, Temperature: 24.0, Humidity: 41.9
2024-02-27 21:04:40, Temperature: 24.0, Humidity: 41.8
2024-02-27 21:04:43, Temperature: 24.0, Humidity: 41.8
2024-02-27 21:04:44, Temperature: 24.0, Humidity: 41.7
2024-02-27 21:04:46, Temperature: 24.0, Humidity: 41.7
2024-02-27 21:04:48, Temperature: 24.0, Humidity: 41.7
2024-02-27 21:04:50, Temperature: 24.0, Humidity: 41.8
2024-02-27 21:04:52, Temperature: 24.0, Humidity: 41.8
2024-02-27 21:04:54, Temperature: 24.0, Humidity: 41.8
2024-02-27 21:04:56, Temperature: 24.0, Humidity: 41.9
2024-02-27 21:04:58, Temperature: 24.0, Humidity: 42.0
2024-02-27 21:05:00, Temperature: 24.0, Humidity: 41.9
2024-02-27 21:05:02, Temperature: 24.0, Humidity: 41.9
2024-02-27 21:05:04, Temperature: 24.0, Humidity: 42.0
2024-02-27 21:05:06, Temperature: 24.0, Humidity: 42.0
2024-02-27 21:05:08, Temperature: 24.0, Humidity: 42.0
2024-02-27 21:05:10, Temperature: 24.0, Humidity: 42.0
2024-02-27 21:05:12, Temperature: 24.1, Humidity: 42.0
2024-02-27 21:05:14, Temperature: 24.1, Humidity: 41.9
2024-02-27 21:05:16, Temperature: 24.1, Humidity: 41.8
2024-02-27 21:05:18, Temperature: 24.1, Humidity: 41.8
2024-02-27 21:05:20, Temperature: 24.1, Humidity: 41.7
2024-02-27 21:05:23, Temperature: 24.1, Humidity: 41.7
2024-02-27 21:05:24, Temperature: 24.1, Humidity: 41.7
2024-02-27 21:05:27, Temperature: 24.1, Humidity: 41.7
2024-02-27 21:05:28, Temperature: 24.1, Humidity: 41.6
2024-02-27 21:05:31, Temperature: 24.1, Humidity: 41.7
2024-02-27 21:05:32, Temperature: 24.1, Humidity: 41.7
2024-02-27 21:05:34, Temperature: 24.1, Humidity: 41.9
2024-02-27 21:05:36, Temperature: 24.1, Humidity: 42.0
2024-02-27 21:05:38, Temperature: 24.1, Humidity: 41.9
2024-02-27 21:05:40, Temperature: 24.2, Humidity: 41.9
2024-02-27 21:05:42, Temperature: 24.2, Humidity: 41.8
2024-02-27 21:05:44, Temperature: 24.2, Humidity: 41.7
2024-02-27 21:05:46, Temperature: 24.2, Humidity: 41.7
2024-02-27 21:05:49, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:05:50, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:05:52, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:05:55, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:05:56, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:05:58, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:00, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:02, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:04, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:06, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:08, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:10, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:12, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:14, Temperature: 24.2, Humidity: 41.5
2024-02-27 21:06:16, Temperature: 24.2, Humidity: 41.5
2024-02-27 21:06:19, Temperature: 24.2, Humidity: 41.5
2024-02-27 21:06:20, Temperature: 24.2, Humidity: 41.5
2024-02-27 21:06:22, Temperature: 24.2, Humidity: 41.5
2024-02-27 21:06:24, Temperature: 24.2, Humidity: 41.5
2024-02-27 21:06:26, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:28, Temperature: 24.2, Humidity: 41.5
2024-02-27 21:06:30, Temperature: 24.2, Humidity: 41.6
2024-02-27 21:06:32, Temperature: 24.3, Humidity: 41.5
2024-02-27 21:06:34, Temperature: 24.3, Humidity: 41.5
2024-02-27 21:06:36, Temperature: 24.3, Humidity: 41.5
2024-02-27 21:06:39, Temperature: 24.3, Humidity: 41.5
2024-02-27 21:06:40, Temperature: 24.3, Humidity: 41.5
2024-02-27 21:06:42, Temperature: 24.3, Humidity: 41.6
2024-02-27 21:06:44, Temperature: 24.3, Humidity: 41.6
2024-02-27 21:06:46, Temperature: 24.3, Humidity: 41.6
2024-02-27 21:06:48, Temperature: 24.3, Humidity: 41.5
2024-02-27 21:06:50, Temperature: 24.3, Humidity: 41.5
2024-02-27 21:06:52, Temperature: 24.4, Humidity: 41.6
2024-02-27 21:06:54, Temperature: 24.4, Humidity: 41.6
2024-02-27 21:06:56, Temperature: 24.4, Humidity: 41.7
2024-02-27 21:06:58, Temperature: 24.4, Humidity: 41.8
2024-02-27 21:07:00, Temperature: 24.4, Humidity: 41.7
2024-02-27 21:07:02, Temperature: 24.4, Humidity: 41.6
2024-02-27 21:07:04, Temperature: 24.4, Humidity: 41.6
2024-02-27 21:07:06, Temperature: 24.4, Humidity: 41.6
2024-02-27 21:07:08, Temperature: 24.4, Humidity: 41.6
2024-02-27 21:07:10, Temperature: 24.4, Humidity: 41.6
2024-02-27 21:07:12, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:14, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:16, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:18, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:20, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:22, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:25, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:26, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:28, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:30, Temperature: 24.4, Humidity: 41.8
2024-02-27 21:07:32, Temperature: 24.4, Humidity: 42.4
2024-02-27 21:07:34, Temperature: 24.4, Humidity: 42.6
2024-02-27 21:07:36, Temperature: 24.4, Humidity: 42.5
2024-02-27 21:07:38, Temperature: 24.4, Humidity: 42.4
2024-02-27 21:07:40, Temperature: 24.4, Humidity: 42.2
2024-02-27 21:07:42, Temperature: 24.4, Humidity: 42.0
2024-02-27 21:07:44, Temperature: 24.4, Humidity: 41.9
2024-02-27 21:07:46, Temperature: 24.4, Humidity: 41.7
2024-02-27 21:07:48, Temperature: 24.4, Humidity: 41.7
2024-02-27 21:07:50, Temperature: 24.4, Humidity: 41.6
2024-02-27 21:07:52, Temperature: 24.4, Humidity: 41.6
2024-02-27 21:07:54, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:56, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:07:58, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:08:00, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:08:02, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:08:04, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:08:06, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:08:08, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:08:10, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:08:13, Temperature: 24.5, Humidity: 41.5
2024-02-27 21:08:14, Temperature: 24.5, Humidity: 41.5
2024-02-27 21:08:16, Temperature: 24.4, Humidity: 41.5
2024-02-27 21:08:18, Temperature: 24.5, Humidity: 41.5
2024-02-27 21:08:20, Temperature: 24.5, Humidity: 41.4
2024-02-27 21:08:22, Temperature: 24.5, Humidity: 41.4
2024-02-27 21:08:24, Temperature: 24.5, Humidity: 41.4
2024-02-27 21:08:26, Temperature: 24.5, Humidity: 41.4
2024-02-27 21:08:28, Temperature: 24.5, Humidity: 41.4
2024-02-27 21:08:30, Temperature: 24.5, Humidity: 41.4
2024-02-27 21:08:32, Temperature: 24.5, Humidity: 41.5
2024-02-27 21:08:34, Temperature: 24.5, Humidity: 41.4
2024-02-27 21:08:36, Temperature: 24.5, Humidity: 41.4
2024-02-27 21:08:38, Temperature: 24.5, Humidity: 41.4
2024-02-27 21:08:40, Temperature: 24.5, Humidity: 41.3
2024-02-27 21:08:42, Temperature: 24.5, Humidity: 41.3
2024-02-27 21:08:44, Temperature: 24.6, Humidity: 41.3
2024-02-27 21:08:46, Temperature: 24.5, Humidity: 41.3
2024-02-27 21:08:48, Temperature: 24.5, Humidity: 41.2
2024-02-27 21:08:50, Temperature: 24.6, Humidity: 41.3
2024-02-27 21:08:52, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:08:54, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:08:56, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:08:58, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:00, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:02, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:05, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:06, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:08, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:10, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:12, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:14, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:16, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:18, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:20, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:22, Temperature: 24.6, Humidity: 41.2
2024-02-27 21:09:24, Temperature: 24.6, Humidity: 41.3
2024-02-27 21:09:26, Temperature: 24.7, Humidity: 41.5
2024-02-27 21:09:28, Temperature: 24.7, Humidity: 41.6
2024-02-27 21:09:30, Temperature: 24.7, Humidity: 41.6
2024-02-27 21:09:32, Temperature: 24.7, Humidity: 41.5
2024-02-27 21:09:34, Temperature: 24.7, Humidity: 41.5
2024-02-27 21:09:36, Temperature: 24.7, Humidity: 41.4
2024-02-27 21:09:38, Temperature: 24.7, Humidity: 41.3
2024-02-27 21:09:40, Temperature: 24.7, Humidity: 41.2
2024-02-27 21:09:42, Temperature: 24.7, Humidity: 41.2
2024-02-27 21:09:44, Temperature: 24.7, Humidity: 41.2
2024-02-27 21:09:46, Temperature: 24.7, Humidity: 41.2
2024-02-27 21:09:48, Temperature: 24.7, Humidity: 41.1
2024-02-27 21:09:50, Temperature: 24.7, Humidity: 41.1
2024-02-27 21:09:52, Temperature: 24.7, Humidity: 41.1
2024-02-27 21:09:54, Temperature: 24.7, Humidity: 41.1
2024-02-27 21:09:56, Temperature: 24.7, Humidity: 41.1
2024-02-27 21:09:58, Temperature: 24.7, Humidity: 41.1
2024-02-27 21:10:00, Temperature: 24.7, Humidity: 41.1
2024-02-27 21:10:02, Temperature: 24.7, Humidity: 41.1
2024-02-27 21:10:04, Temperature: 24.7, Humidity: 41.1
2024-02-27 21:10:06, Temperature: 24.7, Humidity: 41.2
2024-02-27 21:10:08, Temperature: 24.7, Humidity: 41.2
2024-02-27 21:10:10, Temperature: 24.8, Humidity: 41.3
2024-02-27 21:10:12, Temperature: 24.8, Humidity: 41.3
2024-02-27 21:10:14, Temperature: 24.7, Humidity: 41.3
2024-02-27 21:10:16, Temperature: 24.8, Humidity: 41.2
2024-02-27 21:10:18, Temperature: 24.8, Humidity: 41.2
2024-02-27 21:10:20, Temperature: 24.8, Humidity: 41.2
2024-02-27 21:10:22, Temperature: 24.8, Humidity: 41.2
2024-02-27 21:10:24, Temperature: 24.8, Humidity: 41.1
2024-02-27 21:10:27, Temperature: 24.8, Humidity: 41.1
2024-02-27 21:10:29, Temperature: 24.8, Humidity: 41.1
2024-02-27 21:10:30, Temperature: 24.8, Humidity: 41.2
2024-02-27 21:10:32, Temperature: 24.8, Humidity: 41.2
2024-02-27 21:10:34, Temperature: 24.8, Humidity: 41.2
2024-02-27 21:10:36, Temperature: 24.8, Humidity: 41.2
2024-02-27 21:10:39, Temperature: 24.8, Humidity: 41.2
2024-02-27 21:10:40, Temperature: 24.8, Humidity: 41.1
2024-02-27 21:10:42, Temperature: 24.8, Humidity: 41.1
2024-02-27 21:10:45, Temperature: 24.8, Humidity: 41.1
2024-02-27 21:10:46, Temperature: 24.8, Humidity: 41.1
2024-02-27 21:10:48, Temperature: 24.8, Humidity: 41.0
2024-02-27 21:10:51, Temperature: 24.8, Humidity: 41.0
2024-02-27 21:10:52, Temperature: 24.8, Humidity: 41.0
2024-02-27 21:10:54, Temperature: 24.8, Humidity: 41.0
2024-02-27 21:10:56, Temperature: 24.8, Humidity: 41.0
2024-02-27 21:10:59, Temperature: 24.8, Humidity: 41.0
2024-02-27 21:11:00, Temperature: 24.8, Humidity: 41.0
2024-02-27 22:10:04, Temperature: 22.7, Humidity: 55.7
2024-02-27 22:10:06, Temperature: 22.6, Humidity: 47.3
2024-02-27 22:10:08, Temperature: 22.7, Humidity: 47.2
2024-02-27 22:10:10, Temperature: 22.7, Humidity: 47.2
2024-02-27 22:10:12, Temperature: 22.7, Humidity: 46.9
2024-02-27 22:10:14, Temperature: 22.7, Humidity: 47.0
2024-02-27 22:10:16, Temperature: 22.7, Humidity: 47.6
2024-02-27 22:10:18, Temperature: 22.7, Humidity: 47.6
2024-02-27 22:10:20, Temperature: 22.7, Humidity: 48.0
2024-02-27 22:10:22, Temperature: 22.7, Humidity: 47.4
2024-02-27 22:10:24, Temperature: 22.7, Humidity: 48.0
2024-02-27 22:10:26, Temperature: 22.7, Humidity: 48.8
2024-02-27 22:10:28, Temperature: 22.7, Humidity: 48.4
2024-02-27 22:10:30, Temperature: 22.7, Humidity: 48.1
2024-02-27 22:10:32, Temperature: 22.7, Humidity: 48.3
2024-02-27 22:10:34, Temperature: 22.7, Humidity: 47.6
2024-02-27 22:10:36, Temperature: 22.7, Humidity: 47.2
2024-02-27 22:10:38, Temperature: 22.7, Humidity: 47.2
2024-02-27 22:10:40, Temperature: 22.7, Humidity: 47.1
2024-02-27 22:10:42, Temperature: 22.7, Humidity: 46.9
2024-02-27 22:10:44, Temperature: 22.8, Humidity: 46.7
2024-02-27 22:10:46, Temperature: 22.8, Humidity: 46.9
2024-02-27 22:10:48, Temperature: 22.8, Humidity: 47.2
2024-02-27 22:10:50, Temperature: 22.8, Humidity: 47.3
